Iteration	likelihood	prior	acceptance	tree	lambda1	lambda2	lambda3	mu1	mu2	mu3	q12	q13	q21	q23	q31	q32	g_lamb	g_mu	g_q	
1532000	 -388.330437988931	 26.3569669135198	 0.392628422425033	 1	 0.118483815049568	 0.126626184591148	 0.160051720715717	 0.0251789266042421	 0.0205307836985518	 0.0126386938581908	 0.00751500831077448	 0.0115906086013012	 0.00675660673295576	 0.00367024120354372	 0.000335823583617622	 0.00185013354131322	 0.211679357476394	 0.0165614157947574	 0.00241349116312534	 
1534000	 -385.849037339286	 25.2113327572096	 0.392609375	 1	 0.215902055020893	 0.101700305676762	 0.162185830166619	 0.141259457592709	 0.0156458755689108	 0.00555644581656482	 0.00576894539519267	 0.00259162771455259	 0.00302824507729316	 0.00383308095551014	 0.0003491052487727	 0.00552521840939208	 0.166255897897919	 0.0588927179884503	 0.00523066029365481	 
1536000	 -385.286591104065	 24.5754959295163	 0.392578023407022	 1	 0.182493603975503	 0.188555388667192	 0.15401782577414	 0.137111297671384	 0.123082697446872	 0.0269788927098186	 0.00222369471673539	 2.84096381995204e-05	 0.00368044370111137	 0.0154686277720143	 2.84033736102782e-05	 7.72421724298467e-05	 0.250165921355289	 0.13202455601757	 0.0023098691037085	 
1538000	 -389.74883464341	 24.2354303862104	 0.392598701298701	 1	 0.146236133462088	 0.13048733057162	 0.201337076058305	 0.0574543005824083	 0.00659093862212874	 0.00960510398875078	 0.0135162541304459	 0.00578927720649124	 0.000893402001280667	 0.013059809268076	 0.00116051813489283	 0.00263053579516712	 0.232290340639892	 0.043727778628364	 0.00494972653547211	 
1540000	 -389.992486686164	 26.0766115669655	 0.392597276264591	 1	 0.103334406126439	 0.129523082205269	 0.216944638304474	 0.00494161177758866	 0.0121313141862471	 0.0737179766782531	 0.00190433673090913	 0.00424509245141856	 0.000155638910476207	 0.00176232116141243	 0.000165821414820322	 0.00743375297979778	 0.543158387282041	 0.0700394439391332	 0.00319735186451658	 
1542000	 -389.571760530677	 24.6100940991019	 0.392571243523316	 1	 0.129956934056855	 0.210469021154509	 0.19379443867784	 0.0975239166504922	 0.118698231866403	 0.0629696478983783	 0.001105862564089	 0.00330916013856395	 0.000218930477322073	 0.00358844307193663	 0.000309377368476772	 0.00842766914868356	 0.400945220926013	 0.0686011588346114	 0.00221976259854038	 
1544000	 -386.702362252003	 22.0995547004215	 0.392529107373868	 1	 0.172533101381521	 0.0846369059632799	 0.167438747389246	 0.121075520421861	 0.00103669078884324	 0.0147511180053448	 0.00372833813087676	 0.00173370135304584	 0.00344337529702174	 0.00127155373798064	 0.00151098777980189	 0.00368305088584394	 0.174420782643891	 0.433397931295788	 0.00580331154321194	 
1546000	 -387.221265635297	 26.8754684557554	 0.392523255813953	 1	 0.0985686056233269	 0.162055516830495	 0.163690364502006	 0.012148607581866	 0.0481652681136544	 0.0344119435720925	 0.000329124867929705	 0.000573480087928213	 0.00563356354405656	 0.0138714386632339	 0.000372216607186597	 0.000515106199614397	 0.0602220908511643	 0.102151768070186	 0.00178930043717075	 
1548000	 -391.718603436272	 24.8358643590795	 0.39252064516129	 1	 0.103029159351401	 0.167244507448878	 0.144338988890325	 0.016694749407367	 0.140806700325575	 0.00332889299280015	 0.00234412226430811	 0.00188531356894366	 0.00119119339213558	 0.00508973669623698	 0.00262958889625392	 0.00919047446310187	 0.102304220949012	 0.121814412977419	 0.00401895320148922	 
1550000	 -389.317181032228	 21.8562590191146	 0.392540592783505	 1	 0.150578386582924	 0.195158024012876	 0.152570366678352	 0.121956409766223	 0.138750588277476	 0.00919457165685191	 0.00538330728722086	 0.0017107615708995	 0.00754308879620778	 0.00623992510507467	 0.00635569112739148	 0.00146388781680182	 0.108898213453611	 0.0679237258316517	 0.00587077637900251	 
1552000	 -394.26690210235	 16.8071068546013	 0.392573359073359	 1	 0.155778170752051	 0.214019182672386	 0.177383502248261	 0.0686832082465501	 0.204482578678672	 0.00010697628440172	 0.0320209420368383	 0.021422998157383	 0.00778093772468341	 0.00321166252554028	 0.00219609557884824	 0.00437879996590041	 0.197266651329435	 0.0995545470620964	 0.0103758767191971	 
1554000	 -390.348304463298	 22.9625935831103	 0.39256940874036	 1	 0.182667420162454	 0.165295087754977	 0.170281511648192	 0.0653333791615223	 0.0426504112515392	 0.0328432019286417	 0.000886619014428827	 0.0014720157273487	 0.00103854730378934	 0.00461798320354468	 0.00404466435827693	 0.00519113915198776	 0.478657193847774	 0.0876361327659262	 0.00746295691216087	 
1556000	 -392.72779918257	 25.0136777204629	 0.392575738125802	 1	 0.068102260036206	 0.141542030827483	 0.139464592576663	 0.0234173957669537	 0.0895037210459202	 0.0261509683737347	 0.000602263938050541	 0.000295602940562069	 0.00545484260356605	 0.00759484859973078	 0.00193158813968962	 0.00652933824219076	 0.258790005804073	 0.0685279415903391	 0.00544298565716371	 
1558000	 -390.121994878141	 21.8160782341182	 0.392553205128205	 1	 0.241294706379403	 0.0851997957811766	 0.14940279256257	 0.211403113945092	 0.0193438302099919	 0.010268214739448	 0.0172059987907246	 0.00356709876829822	 0.000312565599304943	 0.00494577682117667	 0.00373645021894106	 0.00465907960989448	 0.155575715773404	 0.104997355592354	 0.00313723547279547	 
1560000	 -389.381257510943	 23.3817825094796	 0.392578745198464	 1	 0.183265736305264	 0.148692801006634	 0.169215798761762	 0.135066432954385	 0.00337517105783967	 0.00911020210634028	 0.011174335999237	 0.00184185593162444	 0.00904939301097238	 0.00554528669135473	 0.00354674676309659	 0.00240906344963046	 0.408998510529716	 0.0124898658425715	 0.00445867453673243	 
1562000	 -388.729396362547	 31.3857194384119	 0.392591432225064	 1	 0.109580920518793	 0.0915204224142872	 0.174150197081001	 0.00249756509602977	 0.00305167127333729	 0.00373326622885359	 0.00680233739529951	 0.00321767680319157	 0.0091950220702604	 0.00914022130209395	 0.00120503383148428	 0.00516231006575969	 0.227152429314683	 0.00285236327135947	 0.00791316329255863	 
1564000	 -387.84031931421	 19.8513907150813	 0.392617496807152	 1	 0.181914509837701	 0.110588232418524	 0.164277338429039	 0.103727333624112	 0.00986440950815274	 0.0389381739037706	 0.00854685674090133	 0.00481816956429945	 0.00402444571211704	 0.00693257516672695	 0.0004406655585766	 0.00052499335177786	 0.564768467349551	 0.227550975181522	 0.00596382304763544	 
1566000	 -389.077235575639	 30.6062261360888	 0.39265943877551	 1	 0.157559206997077	 0.0909631783281417	 0.173181019286851	 0.00348407242024832	 0.00137660877347227	 0.0066025566905183	 0.00516758515232862	 0.000454485374500056	 0.00330968753369177	 0.00742865265051597	 0.000305239706145121	 0.00372428256576385	 0.975461107569212	 0.00396893467637993	 0.00294524008920785	 
1568000	 -387.104099158174	 20.6040255463714	 0.392682165605096	 1	 0.180584733626047	 0.110328440918321	 0.16736591006172	 0.132848883321879	 0.0155363053080184	 0.000378854378054649	 0.0227609289734724	 0.000795204019731921	 0.00194837647513816	 0.0262244395588546	 0.00084607257266885	 0.00205492657001826	 0.168769984575249	 0.0520356023104424	 0.00843695724462512	 
1570000	 -388.936600400824	 21.5768391574145	 0.392639949109415	 1	 0.266974805631865	 0.158896225539356	 0.217704616053265	 0.205372260048565	 0.0836698496519642	 0.0814598856890712	 0.000773084050909895	 0.0033562385031268	 0.0112149044168568	 0.00361711885914977	 0.00120555009863099	 0.00340034242432127	 0.375186410488769	 0.18329553077751	 0.00225578302916796	 
1572000	 -391.094901360014	 16.8415163126563	 0.39258958068615	 1	 0.236584578414341	 0.10809783976781	 0.206038959781219	 0.12351992019747	 0.0564092881773311	 0.0846845249680526	 0.00111427478139263	 0.0109512101949038	 0.00907444680474528	 0.0235412250845075	 0.000883653859079844	 0.00123499753854474	 0.287651169418262	 0.250172595000248	 0.0109134579313585	 
1574000	 -388.598576846931	 26.0412238741867	 0.39256345177665	 1	 0.234013792840906	 0.155701292470807	 0.185585347105424	 0.172230587967217	 0.0645171000436965	 0.0290823818442541	 0.00256108402900105	 0.000931880792761607	 2.23203099860693e-05	 0.00509947566345736	 0.00156770434934275	 0.000272758332397926	 0.367787987390518	 0.0484610140928909	 0.00323702333054136	 
1576000	 -388.476377877312	 31.8348643744445	 0.392571609632446	 1	 0.143443855872805	 0.113199688771589	 0.160779593326861	 0.046521907478312	 0.0382052727459054	 0.00677067479693847	 0.000462589939236007	 0.00775777191776482	 1.67112546765762e-05	 4.05509758552559e-05	 0.000135608886211913	 0.00671962335922742	 0.153625442850088	 0.0479337879449915	 0.000708679548664538	 
1578000	 -389.565053078022	 26.2206451052902	 0.392586708860759	 1	 0.0948622888868746	 0.113528701194096	 0.143588239168562	 0.00560751615556558	 0.00349406683431388	 0.0167637371276798	 0.0164767748283186	 0.0103895615650564	 0.00458587194934676	 0.00261575594609502	 0.000633068028851919	 0.00403396962005734	 0.229505063241741	 0.00889449102639434	 0.0140396354295856	 
1580000	 -386.160724992329	 26.4855376132897	 0.392621997471555	 1	 0.137623941173886	 0.120541475680518	 0.159564030345853	 0.0589111613109764	 0.00890424344733784	 0.0117442727895368	 0.000203262760833548	 0.000733205445223693	 0.0105743059847707	 0.015891960246864	 0.00278561304925597	 0.000570526092019491	 0.088934838599945	 0.0316595658905582	 0.000816984109535723	 
1582000	 -384.71361129602	 21.1300879994576	 0.392619949494949	 1	 0.143338068418837	 0.14343782647316	 0.167324097442963	 0.0714640962575132	 0.0519949962181924	 0.000847955760908246	 0.000248456417031369	 0.00404879616857109	 0.00993069260780732	 0.0178822683800107	 0.00038638529017676	 0.000547016355881193	 0.979675613394864	 0.055056653245027	 0.0010750074962173	 
1584000	 -393.43023608097	 20.9007521669972	 0.392636822194199	 1	 0.0787415771140333	 0.101498090525357	 0.178900209585019	 0.0117338559463685	 0.0213688353934084	 0.0669373376302825	 0.0028903246675713	 0.00381461285190749	 0.0145051325261724	 0.00771694890253465	 0.0013174919873605	 0.0133986178807754	 0.666865882349798	 0.0234084390771876	 0.00704492253475349	 
1586000	 -389.493137345843	 27.4403713152633	 0.392654911838791	 1	 0.122817780745855	 0.0871581230713126	 0.146242179428171	 0.0725033971352606	 0.00324466243281294	 0.0160539953827607	 0.000307885107660237	 0.00301960274066567	 0.00429064253419084	 0.0139494716424306	 0.00233279386923416	 0.00414584291101399	 0.104727668546767	 0.0182836362461785	 0.00264151380047904	 
1588000	 -387.732532194335	 17.8698434116472	 0.392681132075472	 1	 0.19667442716583	 0.157351731930373	 0.146041643255809	 0.145083807320095	 0.0706882059853819	 0.0120113436912331	 0.00641536524165243	 0.00247612485262667	 0.00339942106450251	 0.0252241068601605	 0.00596047787388888	 0.000118674624708095	 0.131524988426888	 0.137940957917321	 0.015136657861882	 
1590000	 -388.309725677671	 24.4051307911849	 0.392698492462312	 1	 0.106513990472785	 0.205796187905235	 0.195691676002721	 0.0402934210365324	 0.169709889633818	 0.0650436130524293	 0.00191309549458842	 0.000134540546108508	 0.00627465834913291	 0.0034400873756172	 3.81293232575903e-05	 0.00245010684023547	 0.622526673071283	 0.110302951407052	 0.00142789586979937	 
1592000	 -388.592336583731	 17.1411428959405	 0.392659347553325	 1	 0.232555312460807	 0.273947351289199	 0.198147549280616	 0.204721543814619	 0.190963015725743	 0.0559101858199214	 0.0115636330665026	 0.00457159747795322	 0.00242943991738467	 0.00947435668646851	 0.000974264781926241	 0.00185478336306627	 0.485528031101703	 0.125390240848606	 0.0101563984349659	 
1594000	 -390.253223774752	 16.5082621854732	 0.392614661654135	 1	 0.365454341480254	 0.324309008306574	 0.172015081143984	 0.338960369293965	 0.281400659125504	 0.00353042558629278	 0.0148613428535742	 0.00216077967693808	 0.0026133168860079	 0.00319011287528062	 0.00261543279863306	 0.010658228254586	 0.413746594070622	 0.331677688225225	 0.00520693664078287	 
1596000	 -390.059114118557	 21.8710526385392	 0.392566958698373	 1	 0.359689642799262	 0.352810605046816	 0.17814594052767	 0.367707838725554	 0.265203558922142	 0.00702849250101749	 0.00783039864221537	 0.00080587046232142	 0.000300212346251753	 0.0048292642186094	 0.000842783144658252	 0.000944374678288596	 0.339591262423526	 0.402637595608672	 0.000958848208502508	 
1598000	 -388.32277682267	 25.8925950540376	 0.39252	 1	 0.193491167226684	 0.340043423312556	 0.15752267497866	 0.113147501994447	 0.329096558100046	 0.00364384747597804	 0.000234019303332162	 0.000203400703784998	 0.00431731501040312	 0.00232206370347681	 0.000595652186714692	 0.000703396942577025	 0.372274044494073	 0.34234980864324	 0.00146925816257305	 
1600000	 -388.077715185569	 26.5825482789601	 0.392479400749064	 1	 0.136960438693554	 0.296810149844671	 0.200457748409344	 0.0778960170799992	 0.230095744356921	 0.0694770127102954	 8.23936752871257e-05	 7.12584181748212e-05	 0.00136350939012136	 0.0125197098924713	 0.000276452923710204	 0.00218069524123548	 0.194142426248179	 0.157597619730574	 0.000534215570658309	 
1602000	 -389.406242511158	 26.0820134044989	 0.392456982543641	 1	 0.258267422120528	 0.277475504321568	 0.192477619583174	 0.201651907903679	 0.248066519189618	 0.0542970285162533	 0.000774248364675112	 0.000884517402052031	 0.00336957589856003	 0.00334448806071734	 0.000933956214090493	 0.000164849522341303	 0.28743322268094	 0.169045928261791	 0.00156883710349396	 
1604000	 -393.336566007043	 27.5608427239161	 0.39237795765878	 1	 0.177294975300518	 0.218765642418759	 0.219711007741443	 0.042676677792863	 0.160230934542677	 0.0997548856201257	 0.00183720437747966	 0.000556732410089774	 0.00137625351036325	 0.00375717822594567	 0.000234472728301487	 0.000123812634766831	 0.354379377144419	 0.087866261989157	 0.00231041313348908	 
1606000	 -385.146997332735	 20.6271814683619	 0.392333955223881	 1	 0.247665988110893	 0.127804318307292	 0.164268782142796	 0.216692949610787	 0.0198689849339032	 0.0174871239875652	 0.00432987764583455	 0.000891496473161612	 0.00160318065665179	 0.027229080280755	 0.0022355490004813	 0.00128850389685007	 0.822279700963751	 0.0747200136956808	 0.00214302552647722	 
1608000	 -386.97405620901	 26.4150977169353	 0.392298757763975	 1	 0.308034288171629	 0.141945958965117	 0.163965200954876	 0.284749160918553	 0.0348462172366272	 0.0132113013040496	 0.00141307552812515	 0.00190083178519666	 0.00080840556535468	 0.0035138125343407	 0.000414794738246223	 0.000199153672483602	 0.17960967772172	 0.0825072193224393	 0.000254817066521189	 
1610000	 -389.170972321831	 19.4594553215789	 0.392282878411911	 1	 0.333208050560469	 0.111209470824242	 0.22645184979737	 0.307125842189242	 0.0529082814533759	 0.117595307665209	 0.0056522441700804	 0.00518747380379131	 0.00619585676591283	 0.00237023894004482	 0.00222154804239702	 0.00501171454360491	 0.270098906137812	 0.172298164248148	 0.00733567078192508	 
1612000	 -389.193997931415	 17.7123827358541	 0.392252788104089	 1	 0.318033048555469	 0.14555559336308	 0.191280884816847	 0.268964864537965	 0.0183341322115366	 0.0440320792480392	 0.00243602606615368	 0.0104371223203886	 0.000800376610053013	 0.00976445340104087	 0.00312774826346175	 0.0064757477370462	 0.757921083801322	 0.121421232986067	 0.00247098770972525	 
1614000	 -385.885910223316	 24.8803769926651	 0.392236386138614	 1	 0.281732710142902	 0.0963597161025176	 0.180422251801106	 0.248999055179892	 0.00846183875679484	 0.00677466487328065	 0.00446176329097805	 0.00320890831705837	 0.00104195159988013	 0.000911216856482508	 0.00220304889825486	 0.00514295452867425	 0.450281656252862	 0.033676077002885	 0.00158009657840613	 
1616000	 -386.248232301737	 31.7873857097344	 0.39228739184178	 1	 0.119611354419703	 0.109507232716002	 0.166823397352877	 0.0800149169918489	 0.00431906706868895	 0.0166384641397702	 0.00341566863725148	 0.00232521543858033	 2.83423770755393e-05	 0.000236265847108809	 0.000272818120344615	 0.00546602771899842	 0.0841624808400711	 0.0172684683233545	 0.00114019826176856	 
1618000	 -392.556850292787	 26.5887996646352	 0.39231049382716	 1	 0.0577871105065943	 0.0844372038258831	 0.186538204990525	 0.000838933624740218	 0.00435786620707028	 0.0146373508361862	 0.000601435796432774	 0.00189214084331029	 0.0180765115551026	 0.018608266596947	 0.00243231389541073	 0.00443541841452372	 0.205194841055935	 0.017592494121119	 0.00804205705618762	 
1620000	 -391.018942766454	 29.9161676026572	 0.392338471023428	 1	 0.155495068386616	 0.0735594040559943	 0.133095812638319	 0.0823448190502287	 0.00265145488002725	 0.00460962461365847	 0.00788748437909313	 0.00131968245646995	 0.0021376069286455	 0.00217573719560135	 0.00322446417583031	 0.00258784393568305	 0.219624237369344	 0.00733998370023349	 0.00279215976900858	 
1622000	 -386.078263794054	 24.4177522584352	 0.392350985221675	 1	 0.20423212814296	 0.15393677002326	 0.178282533765962	 0.185058519154963	 0.0706411021549063	 0.0168022563981066	 0.00691147380730092	 0.00362091100920749	 0.000695219640132533	 0.00140270601552659	 4.53401658646644e-05	 0.00210244612852047	 0.130145361355954	 0.297818012054143	 0.0021369469526605	 
1624000	 -391.8336307134	 18.0195525516336	 0.392315498154982	 1	 0.163967538664734	 0.206167912962979	 0.205331559535882	 0.0862761060876382	 0.135056882578639	 0.031848400644952	 0.00564426875358559	 0.0154265358066354	 0.00199165711915759	 0.00175564076435159	 0.00161976331836623	 0.0153939703658746	 0.174881505978284	 0.207156544423883	 0.0104688701920443	 
1626000	 -390.907297559549	 29.5843927648796	 0.392304054054054	 1	 0.097231946289469	 0.116213750679962	 0.188951911174587	 0.00654628940313681	 0.00254895333813432	 0.0278948497807864	 0.000655094318065575	 0.00165070181314799	 0.00105438904114821	 0.0208185562846926	 0.00346314554039508	 0.00512668668823808	 0.135161365840029	 0.00402104701793912	 0.00283815439650451	 
1628000	 -391.502076784327	 30.4873492701458	 0.392310429447853	 1	 0.158716037860003	 0.0903570158134953	 0.165533247211978	 0.0405745700902588	 0.0181645262708402	 0.00502662469490705	 2.7750731764515e-05	 6.34677719078123e-05	 0.00193116331107953	 0.00231023544720134	 0.00189495821651161	 0.00061025720866618	 0.143770580236398	 0.203627450531839	 0.000349664839979429	 
1630000	 -384.931530589047	 16.6524714304562	 0.392300857843137	 1	 0.212866088601559	 0.136781793075196	 0.179428062484919	 0.173232325744796	 0.0461734561751596	 0.0170185505338323	 0.000582606044929467	 0.00100776925219807	 0.0128716942768791	 0.0253672664890903	 0.000455812299465837	 0.00104591555575906	 0.712447346244047	 0.109995415493206	 0.0108763429315344	 
1632000	 -390.227166156084	 22.4252437179647	 0.392266217870257	 1	 0.162757569169794	 0.141804588038705	 0.163931373438265	 0.163503277139353	 0.0592804442194145	 0.0530508932743285	 0.00564895889645152	 0.00171179164172663	 0.00403404434101707	 0.003776178933111	 0.00103622063093704	 0.00330652662346074	 0.387536697227452	 0.0582330492743063	 0.00645079356068683	 
1634000	 -388.97086661249	 25.3138324345822	 0.392275061124694	 1	 0.20198423714912	 0.109003584460487	 0.196224785640925	 0.169409889921007	 0.0782741499344789	 0.0630237174037016	 0.003357372609335	 0.00157327591565785	 0.00212881326291767	 0.000402898414758719	 0.000689002873705492	 0.00483428951846624	 0.277291562052266	 0.120418990651122	 0.00368520211495646	 
1636000	 -389.718051205934	 32.0433341518759	 0.392295482295482	 1	 0.0799454266596578	 0.0811869915712403	 0.18976368065503	 0.00719500231068418	 0.000667085917804953	 0.0165614828264409	 2.67381168327255e-05	 0.000149349191678053	 0.00935920316958684	 0.00345474069778222	 0.000394236830657197	 0.00349079471449363	 0.424173739347621	 0.00856336601879057	 0.00211097454236258	 
1638000	 -386.051861961495	 27.200950928371	 0.392335365853659	 1	 0.236975842573883	 0.134692285532334	 0.156357389620018	 0.18986712854249	 0.0367474574721473	 0.00387994148194604	 0.00178594993973153	 0.00103678696422463	 0.00152629309190726	 0.00428044501578586	 0.000829156828575571	 0.00277391052773596	 0.256289172591296	 0.100804555069629	 0.00118627676997181	 
1640000	 -390.045928082974	 27.4393350489427	 0.392336175395859	 1	 0.110131862230285	 0.150147071452858	 0.168868385596487	 0.0887257514714415	 0.0482075354271205	 0.00390945482529416	 0.00537957327551541	 0.000871782821738126	 0.000840802050048406	 0.00124748745568986	 0.00268566395127817	 0.00597453918995299	 0.106609153168544	 0.0508495563142449	 0.00352022166662846	 
1642000	 -385.712551243567	 32.448090701654	 0.392368613138686	 1	 0.131378836360165	 0.12860509513421	 0.164346902963613	 0.0195967224838033	 0.00525888654109958	 0.0049476811094368	 0.000483085931144696	 0.000794174693965525	 0.0063012293253968	 0.0198880510166784	 0.000700414771028472	 0.000152425839459075	 0.156926238998598	 0.0057265688912494	 0.000870876312194906	 
1644000	 -387.097341779185	 19.8465152942865	 0.392376063183475	 1	 0.168981038785992	 0.109958771932087	 0.183040262271742	 0.100643111773421	 0.0191190685457332	 0.0200041417807781	 0.0204660874316793	 0.00348730566290455	 0.00907381389837855	 0.0212999471915601	 0.000122910183241718	 0.000209707394359805	 0.151808449852935	 0.0121233020705967	 0.00956868288630839	 
1646000	 -390.479289022694	 24.9132248373766	 0.392345266990291	 1	 0.297365370033644	 0.142011943194044	 0.214125083055514	 0.244231966524268	 0.0249366421024467	 0.061010375169586	 0.000499988173326171	 0.00230287421011268	 0.00075682272123678	 0.00147707048753381	 0.00130131921540858	 0.000705290339482012	 1.1878029614314	 0.28896473320074	 0.00140506138745435	 
1648000	 -392.843896945606	 29.3489576001231	 0.392344848484848	 1	 0.0952088774282586	 0.10615750280407	 0.212535445971089	 0.00763584185803784	 0.0416407025277691	 0.0244196501701963	 0.000699565069349224	 0.00379690165928049	 0.000589263797423102	 0.00790898933487682	 0.000320601179364456	 0.00380717459373516	 0.111654841194093	 0.0354111010149371	 0.000712506272953253	 
1650000	 -394.1572361199	 24.0811944877634	 0.392359564164649	 1	 0.070371248863609	 0.204489508079963	 0.177477297824728	 0.0575410917859538	 0.0644886911122471	 0.0385425988350232	 0.00107020264197375	 0.0017487257948726	 0.0101730572883491	 0.00741624504495849	 0.000320164510285305	 0.000982283275035807	 0.447278435457329	 0.0394146703803687	 0.00426310923417168	 
1652000	 -390.968690998351	 26.4171738985945	 0.392368802902056	 1	 0.161752452033157	 0.0998062853734036	 0.199894849199268	 0.0417763806723218	 0.0509551296876247	 0.0281023840925568	 0.00448212019268885	 0.00117726238476681	 0.00186364951255077	 0.00382316717932335	 0.000297382656803743	 0.00776641899640537	 0.221752862722065	 0.0591345882268738	 0.00461689936552617	 
1654000	 -386.019714508974	 24.4067289353917	 0.392354468599034	 1	 0.181847945203259	 0.122829663980598	 0.164233631553516	 0.113221024667916	 0.00521979200540096	 0.00814405740176551	 0.00196921362249979	 0.00430698519691868	 0.00238219537530791	 0.0016968565620776	 0.000347349780760685	 0.00292372754862657	 1.00023852123633	 0.0289236393316181	 0.000773823103643731	 
1656000	 -388.102610115189	 30.6524268833727	 0.392387816646562	 1	 0.114486620343982	 0.111590392503798	 0.162562241502947	 0.0792734658029253	 0.00629988865349766	 0.00845800290258268	 0.0017789196409788	 0.00250187244961973	 5.87283687055907e-05	 0.00348924872014699	 0.00188209403518104	 0.000983406694334815	 0.486405761065486	 0.0102589959794788	 0.00160107182307428	 
1658000	 -386.896963420918	 24.1508465823069	 0.392378313253012	 1	 0.258426879005865	 0.15177808318905	 0.183735577830601	 0.171579741434814	 0.0840686802830288	 0.0202480624503765	 0.00193862613031528	 0.000418074885375164	 0.0118517584267753	 0.00609084626701411	 0.000920587661635852	 0.000624044753565394	 0.201817474918102	 0.0775753553265373	 0.00272758079665594	 
1660000	 -387.159304035587	 26.7989965167572	 0.39234476534296	 1	 0.327342678733404	 0.123942207437148	 0.191298493842158	 0.331946730071602	 0.0138570091597721	 0.0462165656157559	 0.00174789161586963	 0.00262070772992017	 8.15122638764446e-05	 0.00142661281904172	 0.00260018774101246	 0.00134086132825717	 0.161858446752818	 0.0263881401209764	 0.00213910582487016	 
1662000	 -391.127848984044	 32.1087822977401	 0.392316105769231	 1	 0.285935024962844	 0.0915295105094261	 0.178389556987255	 0.273448625913653	 0.0143999682058963	 0.0396827372849211	 0.000347967758269572	 0.00115328290941859	 8.56905660123646e-05	 0.000465810410488571	 0.00116231765850479	 0.000708260872869877	 0.470537942021753	 0.132706014816101	 0.000572252527034577	 
1664000	 -387.392611715236	 23.326452525785	 0.392284513805522	 1	 0.320677619593039	 0.107794910290229	 0.160811644985558	 0.248079680516532	 0.058443858351243	 0.0239851583329134	 0.00475964511065042	 0.00360424561138816	 0.00210387112615511	 0.000105899614570664	 2.48134809640097e-05	 0.00809267945099777	 0.305121238735675	 0.12859765028303	 0.00286679575352507	 
1666000	 -387.332031613283	 16.8394942518295	 0.392254196642686	 1	 0.265625991187253	 0.147784050267572	 0.172391070912886	 0.225188400412472	 0.0500883327874141	 0.0233909956874199	 0.00601362116756324	 0.000489962081808478	 0.000150858596076886	 0.0291556871546346	 0.00531803359244005	 0.00429450936200106	 0.303662536134331	 0.382941394558545	 0.00710399087634418	 
1668000	 -386.745409640697	 23.11378089753	 0.392193413173653	 1	 0.16513122318165	 0.147762277483544	 0.170339507857131	 0.150025962736668	 0.0874307735590714	 0.00778809501702529	 0.00323135106061578	 0.00356772061485474	 0.00120148542766475	 0.00545510085282558	 0.000123584527240374	 0.00264874399908792	 0.429528187684554	 0.0102077669843155	 0.00196491280763738	 
1670000	 -391.031733122791	 22.9425087896404	 0.392202751196172	 1	 0.0597532158716244	 0.102073671248346	 0.176857956577324	 0.00380794722569508	 0.0164278710684089	 0.00599375441986604	 0.00554386388456439	 0.00577189236337563	 0.00453808512123859	 0.0196612343677168	 0.00377167080413783	 0.0014120282284157	 0.0928631566820648	 0.0963050098321733	 0.0097145145489955	 
1672000	 -386.698255560379	 20.5372940227227	 0.392186977299881	 1	 0.11693959872141	 0.136074633670781	 0.165370034698103	 0.00812109625886103	 0.0448590041596971	 0.000531390526689821	 0.0229413427837579	 0.000791905009906786	 0.00671963652950122	 0.0245017104705366	 0.000580071658703708	 0.000251520512854678	 0.125198467098679	 0.0384932187871537	 0.0201111217133765	 
1674000	 -390.542511266851	 24.7738599941808	 0.392210023866348	 1	 0.18066149822716	 0.0993344033992767	 0.171735976782642	 0.110568766373015	 0.0679522291013553	 0.0164008308200511	 0.00307761771878088	 3.06002477156886e-05	 0.00119215863037063	 0.00190878807530658	 5.34712238753633e-05	 0.00436755340716738	 0.33666755472339	 0.485794748382681	 0.0012715513956967	 
1676000	 -388.662787208088	 20.4378412126035	 0.392224672228844	 1	 0.128190222712586	 0.106161365910031	 0.152768370750815	 0.0266442166430283	 0.0406433218951289	 0.0241623872646667	 0.000209391928553452	 0.00421681160857241	 0.00865550181077567	 0.0140740696758948	 0.000125638643510947	 0.00901467563208268	 0.0899711667421438	 0.0406268664256171	 0.0228848709851232	 
1678000	 -391.383643046036	 20.5122744743308	 0.39220119047619	 1	 0.152249916089594	 0.0862812618456299	 0.173256857513289	 0.0163384419542191	 0.000172434089489458	 0.0332851011465959	 0.00418608005994617	 0.0262581318867086	 0.00960917401971272	 0.013619616082875	 0.00143565075973302	 0.00180592269051964	 0.857374290777267	 0.0185400631459864	 0.00805678432309485	 
1680000	 -389.768390890557	 31.9170854741152	 0.392252080856124	 1	 0.0784519929670404	 0.0994586957067529	 0.144435046681915	 0.0174741154081951	 0.00736505737266992	 0.0104627760432735	 0.00212608141727668	 0.00387560870896631	 0.00220890776287426	 3.70424284353919e-05	 0.0026474036264625	 0.0046537423723066	 0.19253744147809	 0.0145286882575791	 0.0045487280709977	 
1682000	 -388.777071414008	 31.1643376113617	 0.392277315914489	 1	 0.107499012983879	 0.0777504133422878	 0.172735164074717	 0.0160627464055837	 0.0052754529664965	 0.0020834612161565	 0.00222767157443909	 0.00402561317379883	 0.0044036179965448	 0.00761367651307919	 0.000167413552622091	 0.00669124113200683	 0.0684983299798738	 0.00690376159673996	 0.00287229724911635	 
